frame,angry,disgust,fear,happy,neutral,sad,surprise,x,y,width,height
158.0,0.2805655002593994,0.00016257306560873985,0.04908433184027672,0.00036781461676582694,0.2859702706336975,0.38180145621299744,0.002048088237643242,177.0,83.0,679.0,679.0
159.0,0.3174232542514801,0.0003472639946267009,0.06338886171579361,0.0009858659468591213,0.27053025364875793,0.3444988429546356,0.002825698349624872,175.0,84.0,682.0,682.0
160.0,0.2799983620643616,0.0003293943009339273,0.06943178176879883,0.0010820170864462852,0.29198363423347473,0.3531673550605774,0.004007409326732159,176.0,85.0,678.0,678.0
161.0,0.2730628550052643,0.0003416422405280173,0.07416432350873947,0.000862928747665137,0.27894413471221924,0.36929893493652344,0.003325088182464242,176.0,84.0,681.0,681.0
162.0,0.25380632281303406,0.0002170415682485327,0.06539086997509003,0.0006760660326108336,0.29556021094322205,0.3818179965019226,0.0025315112434327602,177.0,85.0,679.0,679.0
163.0,0.34941381216049194,0.0003341242263559252,0.04145894944667816,0.0008450017776340246,0.3011835813522339,0.30554261803627014,0.001221952959895134,173.0,81.0,682.0,682.0
164.0,0.313701868057251,0.00016933890583459288,0.039910465478897095,0.000418363866629079,0.293563574552536,0.35073670744895935,0.0014996487880125642,175.0,82.0,679.0,679.0
165.0,0.38491290807724,0.00037438247818499804,0.04260042682290077,0.0008458954398520291,0.2598224878311157,0.3099556863307953,0.0014882799005135894,170.0,77.0,690.0,690.0
166.0,0.3150615096092224,0.000388171843951568,0.05043083056807518,0.0007046791142784059,0.29163113236427307,0.3400031328201294,0.001780581776984036,173.0,80.0,686.0,686.0
167.0,0.40014925599098206,0.0002163999160984531,0.03200465813279152,0.0005514554213732481,0.23167923092842102,0.3339455723762512,0.0014534092042595148,166.0,78.0,694.0,694.0
168.0,0.2678428888320923,0.0002918671816587448,0.06183771789073944,0.0007275753887370229,0.28175750374794006,0.38398477435112,0.003557676449418068,176.0,85.0,678.0,678.0
169.0,0.36490362882614136,0.0002880028332583606,0.0470411516726017,0.000650115602184087,0.2349129468202591,0.35078611969947815,0.0014180423459038138,176.0,84.0,682.0,682.0
170.0,0.2828693985939026,0.00032073070178739727,0.06282511353492737,0.000712269451469183,0.2775683104991913,0.3716677725315094,0.004036422353237867,175.0,83.0,681.0,681.0
171.0,0.37146395444869995,0.00040056591387838125,0.03392200544476509,0.000700067263096571,0.253998339176178,0.3377085030078888,0.0018064971081912518,169.0,80.0,690.0,690.0
172.0,0.3357073962688446,0.000273493817076087,0.04035577178001404,0.0006143607315607369,0.27736222743988037,0.34376826882362366,0.0019184801494702697,170.0,79.0,689.0,689.0
173.0,0.367573082447052,0.0003779574763029814,0.038245633244514465,0.0007205682923085988,0.2658773362636566,0.3253394067287445,0.0018659931374713778,170.0,79.0,690.0,690.0
174.0,0.29709234833717346,0.00024403829593211412,0.05774848908185959,0.0004094206669833511,0.2571503818035126,0.3850208520889282,0.002334446646273136,180.0,85.0,673.0,673.0
175.0,0.35056057572364807,0.0004478222399484366,0.05108001083135605,0.0009053904796019197,0.27943140268325806,0.31404781341552734,0.0035270070657134056,173.0,81.0,685.0,685.0
176.0,0.33351409435272217,0.0004042217042297125,0.05074188858270645,0.0008633372490294278,0.2710162401199341,0.3409302234649658,0.002529965015128255,174.0,81.0,685.0,685.0
177.0,0.24194204807281494,0.00020255519484635442,0.051794104278087616,0.0005227652727626264,0.29954707622528076,0.40352296829223633,0.002468472346663475,177.0,84.0,678.0,678.0
178.0,0.29071930050849915,0.00028011074755340815,0.05578841641545296,0.0007911717984825373,0.28062137961387634,0.3679531216621399,0.003846455831080675,175.0,83.0,682.0,682.0
179.0,0.2993110716342926,0.0002892363118007779,0.05530058965086937,0.0008002701797522604,0.27684473991394043,0.36353588104248047,0.003918150905519724,175.0,83.0,682.0,682.0
180.0,0.372975617647171,0.0004013380967080593,0.040717631578445435,0.0010497159091755748,0.26608917117118835,0.3157394528388977,0.0030270852148532867,172.0,82.0,686.0,686.0
181.0,0.321255624294281,0.00030514964601024985,0.05136468634009361,0.0007867777603678405,0.2657582461833954,0.3576781153678894,0.002851419150829315,175.0,83.0,682.0,682.0
182.0,0.3642256259918213,0.0004291530349291861,0.048316799104213715,0.0008524014265276492,0.24239404499530792,0.341755747795105,0.002026180038228631,174.0,81.0,685.0,685.0
183.0,0.43450725078582764,0.0003888463834300637,0.04309449717402458,0.0007442621281370521,0.19629567861557007,0.3224077820777893,0.0025617890059947968,174.0,81.0,687.0,687.0
184.0,0.4334481656551361,0.0004106280393898487,0.03545631095767021,0.0007758086430840194,0.21886034309864044,0.3090513050556183,0.001997454557567835,173.0,78.0,691.0,691.0
185.0,0.506335437297821,0.0003389836347196251,0.02772243693470955,0.0008251050021499395,0.19116173684597015,0.2720058262348175,0.0016104455571621656,169.0,77.0,695.0,695.0
186.0,0.46816304326057434,0.0003555841976776719,0.03603509068489075,0.00088016118388623,0.20028364658355713,0.2920459508895874,0.002236471977084875,172.0,79.0,690.0,690.0
187.0,0.2991190552711487,0.00017928678425960243,0.03763323277235031,0.0005478544626384974,0.2847041189670563,0.37624865770339966,0.00156774977222085,175.0,79.0,686.0,686.0
188.0,0.4106670916080475,0.00036146369529888034,0.041445180773735046,0.0008186143240891397,0.22551241517066956,0.31785905361175537,0.0033361518289893866,173.0,80.0,688.0,688.0
189.0,0.28800857067108154,0.00019090593559667468,0.05316415801644325,0.0005612287204712629,0.2856443226337433,0.3710208535194397,0.0014099644031375647,177.0,83.0,681.0,681.0
190.0,0.39989084005355835,0.0004971472662873566,0.04384708032011986,0.0009375459048897028,0.2374122589826584,0.3148559033870697,0.002559109590947628,173.0,81.0,686.0,686.0
191.0,0.3556377589702606,0.00021500147704500705,0.05494438484311104,0.0005247883382253349,0.24223771691322327,0.34509268403053284,0.0013476696331053972,177.0,84.0,681.0,681.0
192.0,0.2792399227619171,0.00020120880799368024,0.05070994421839714,0.0004749816725961864,0.28115880489349365,0.38650187849998474,0.0017132541397586465,176.0,83.0,681.0,681.0
193.0,0.3517666757106781,0.00027928652707487345,0.05369996652007103,0.0005319025949575007,0.23260509967803955,0.3584915101528168,0.0026255950797349215,180.0,84.0,676.0,676.0
194.0,0.3399779200553894,0.0002776909968815744,0.058710601180791855,0.000625076238065958,0.24673853814601898,0.3508770167827606,0.0027931751683354378,180.0,85.0,676.0,676.0
195.0,0.3352188169956207,0.0002591795928310603,0.05226755142211914,0.0007501397631131113,0.26686781644821167,0.34333115816116333,0.0013053438160568476,181.0,89.0,672.0,672.0
196.0,0.3149203658103943,0.0002637562865857035,0.0567118339240551,0.0009480057051405311,0.29136213660240173,0.33365505933761597,0.00213887938298285,180.0,88.0,673.0,673.0
197.0,0.36237767338752747,0.000421011121943593,0.046794865280389786,0.00106858741492033,0.25817880034446716,0.3297445476055145,0.0014145351015031338,176.0,86.0,680.0,680.0
198.0,0.41801658272743225,0.0003543731290847063,0.03651204705238342,0.0008213245309889317,0.2252611666917801,0.3177451491355896,0.001289346837438643,176.0,88.0,680.0,680.0
199.0,0.48638013005256653,0.0003153803991153836,0.031157411634922028,0.0010783360339701176,0.1997186541557312,0.28010818362236023,0.0012418042169883847,178.0,88.0,681.0,681.0
200.0,0.334365576505661,0.00020638138812500983,0.04699154943227768,0.0008498369134031236,0.2689288854598999,0.3465435206890106,0.0021141900215297937,184.0,91.0,669.0,669.0
201.0,0.3741386830806732,0.00029526263824664056,0.042465172708034515,0.0008919166284613311,0.2665235698223114,0.31422898173332214,0.0014564236626029015,180.0,90.0,676.0,676.0
202.0,0.33284810185432434,0.00025492312852293253,0.04979030415415764,0.0007533296593464911,0.2788824737071991,0.33618661761283875,0.0012842236319556832,182.0,90.0,673.0,673.0
203.0,0.3405468761920929,0.0003177475882694125,0.05729524418711662,0.0010425568325445056,0.2806505858898163,0.31880441308021545,0.001342502422630787,179.0,88.0,677.0,677.0
204.0,0.4304133355617523,0.000302560772979632,0.04082218185067177,0.0010817726142704487,0.22202377021312714,0.3039192855358124,0.00143711909186095,179.0,87.0,682.0,682.0
205.0,0.40476104617118835,0.0002650709357112646,0.04274342581629753,0.0009078917792066932,0.2413879632949829,0.3080979585647583,0.0018366435542702675,181.0,89.0,678.0,678.0
206.0,0.4901624023914337,0.0003292718611191958,0.03314380347728729,0.0008177229901775718,0.17766906321048737,0.29561957716941833,0.0022581738885492086,176.0,85.0,685.0,685.0
207.0,0.4725077152252197,0.00033069553319364786,0.030791491270065308,0.0008327062823809683,0.19579842686653137,0.29777663946151733,0.0019623027183115482,174.0,84.0,687.0,687.0
208.0,0.4276915490627289,0.0004140344390179962,0.04658471792936325,0.001119712251238525,0.21118596196174622,0.310702919960022,0.002301048021763563,177.0,84.0,685.0,685.0
209.0,0.30956873297691345,0.000299382780212909,0.05156853795051575,0.0009250036091543734,0.3002585470676422,0.33506637811660767,0.0023134201765060425,178.0,84.0,681.0,681.0
210.0,0.3778199851512909,0.0002246842923341319,0.040841564536094666,0.000295802514301613,0.23295341432094574,0.3460080623626709,0.0018564319470897317,185.0,86.0,672.0,672.0
211.0,0.34435155987739563,0.00023028360737953335,0.044105976819992065,0.0003475473204161972,0.2517125904560089,0.35754621028900146,0.0017058809753507376,184.0,85.0,673.0,673.0
212.0,0.3804430663585663,0.0001988988515222445,0.044769756495952606,0.0004918096819892526,0.2371869832277298,0.3344006836414337,0.002508935984224081,181.0,84.0,679.0,679.0
213.0,0.362283855676651,0.00023745799262542278,0.04175150766968727,0.00031264356221072376,0.25088053941726685,0.34319692850112915,0.0013371071545407176,184.0,87.0,672.0,672.0
214.0,0.3702673017978668,0.0002389598375884816,0.04206258803606033,0.0002995264658238739,0.24470029771327972,0.34104475378990173,0.0013866153312847018,184.0,87.0,672.0,672.0
215.0,0.36303380131721497,0.0002776505134534091,0.05004033073782921,0.0005260759498924017,0.24127280712127686,0.34165412187576294,0.0031952152494341135,182.0,87.0,678.0,678.0
216.0,0.4083326458930969,0.00026054339832626283,0.046620287001132965,0.00044443426304496825,0.2239377200603485,0.3174216151237488,0.0029827209655195475,182.0,86.0,678.0,678.0
217.0,0.2642623484134674,0.0002311706484761089,0.06198691576719284,0.0006245329277589917,0.30226871371269226,0.3688178062438965,0.0018085545161738992,179.0,87.0,678.0,678.0
218.0,0.3153226971626282,0.00026480964152142406,0.052529577165842056,0.0007136453641578555,0.26030808687210083,0.36754363775253296,0.003317513968795538,180.0,85.0,679.0,679.0
219.0,0.2777771055698395,0.0002357217454118654,0.05827631428837776,0.0006725534331053495,0.2828468382358551,0.37715354561805725,0.0030378287192434072,179.0,85.0,681.0,681.0
220.0,0.3890811502933502,0.0005302815698087215,0.048042379319667816,0.0010875774314627051,0.23651985824108124,0.32219311594963074,0.002545638009905815,176.0,83.0,687.0,687.0
221.0,0.2752344012260437,0.0002447419392410666,0.05650078505277634,0.0006367259193211794,0.28481823205947876,0.3802087903022766,0.002356338780373335,179.0,85.0,681.0,681.0
222.0,0.35595703125,0.0001897818292491138,0.04292680695652962,0.0004088312853127718,0.2577695846557617,0.3411237895488739,0.0016241709236055613,182.0,84.0,677.0,677.0
223.0,0.26861971616744995,0.00033269956475123763,0.06412742286920547,0.0005302432109601796,0.30829572677612305,0.3529132604598999,0.005180871579796076,187.0,85.0,669.0,669.0
224.0,0.3173215687274933,0.0003039493167307228,0.05872458592057228,0.0005911020562052727,0.25942692160606384,0.35933640599250793,0.004295407794415951,188.0,82.0,670.0,670.0
225.0,0.21336248517036438,0.00034642097307369113,0.06813313066959381,0.0003330632171127945,0.29707419872283936,0.41728904843330383,0.003461604006588459,188.0,85.0,665.0,665.0
226.0,0.26793888211250305,0.00018732128955889493,0.051776446402072906,0.0004703614395111799,0.31271544098854065,0.36341017484664917,0.003501318162307143,189.0,89.0,665.0,665.0
227.0,0.33624497056007385,0.0002056634402833879,0.04813692718744278,0.00039379976806230843,0.264244943857193,0.3485861122608185,0.002187639707699418,182.0,87.0,676.0,676.0
228.0,0.2888109087944031,0.00017643265891820192,0.05016512796282768,0.0005532983341254294,0.2942280173301697,0.3640696108341217,0.001996621023863554,179.0,85.0,681.0,681.0
229.0,0.36223939061164856,0.00024666995159350336,0.04464205726981163,0.0002793103631120175,0.23958562314510345,0.35186129808425903,0.0011456820648163557,183.0,87.0,672.0,672.0
230.0,0.3870486617088318,0.00023548594617750496,0.039549313485622406,0.0002519655681680888,0.2393530309200287,0.3325510025024414,0.001010445412248373,184.0,88.0,672.0,672.0
231.0,0.36456647515296936,0.0002142587909474969,0.04032028466463089,0.0004063574015162885,0.26274847984313965,0.33011338114738464,0.001630738959647715,185.0,91.0,671.0,671.0
232.0,0.35516032576560974,0.00020683734328486025,0.0498226135969162,0.0004807553195860237,0.25929656624794006,0.3338816165924072,0.0011512577766552567,181.0,88.0,679.0,679.0
233.0,0.355016827583313,0.00026102722040377557,0.04953804984688759,0.0007165871793404222,0.27046775817871094,0.32140690088272095,0.0025928516406565905,181.0,85.0,679.0,679.0
234.0,0.3281496465206146,0.00023616566613782197,0.05140678957104683,0.0005125037860125303,0.2814858555793762,0.3368152678012848,0.001393702463246882,181.0,87.0,677.0,677.0
235.0,0.305200457572937,0.00023375610180664808,0.057274483144283295,0.0004585136193782091,0.2879835069179535,0.3468743860721588,0.001974881626665592,181.0,88.0,678.0,678.0
236.0,0.32745423913002014,0.00023883946414571255,0.05008301883935928,0.000636475975625217,0.29557016491889954,0.32357215881347656,0.0024451029021292925,181.0,86.0,679.0,679.0
237.0,0.3195267915725708,0.00035067819408141077,0.04951552674174309,0.0006202883087098598,0.28418827056884766,0.3438238799571991,0.0019745517056435347,179.0,86.0,680.0,680.0
238.0,0.37811407446861267,0.0005600078729912639,0.04412827640771866,0.0009991353144869208,0.2543283700942993,0.3190363645553589,0.0028338588308542967,177.0,87.0,682.0,682.0
239.0,0.3077034652233124,0.0003780257538892329,0.06127311661839485,0.0007860596524551511,0.26810431480407715,0.35849636793136597,0.003258611774072051,178.0,86.0,680.0,680.0
240.0,0.45685461163520813,0.0004779735463671386,0.03809475898742676,0.0007979604415595531,0.1964581161737442,0.3048706352710724,0.0024459960404783487,176.0,84.0,687.0,687.0
241.0,0.3980226218700409,0.00029298022855073214,0.03966787829995155,0.0007153830956667662,0.2275032252073288,0.3320397734642029,0.0017581094289198518,177.0,83.0,687.0,687.0
242.0,0.3722012937068939,0.0002181504387408495,0.044928617775440216,0.0002884811256080866,0.24819418787956238,0.3322734534740448,0.0018957857973873615,185.0,87.0,673.0,673.0
243.0,0.39259403944015503,0.0002568797208368778,0.04208444058895111,0.00033551198430359364,0.23967748880386353,0.3232940435409546,0.0017575356177985668,187.0,89.0,670.0,670.0
244.0,0.3995342254638672,0.00020886134007014334,0.044074371457099915,0.0004519940703175962,0.25348377227783203,0.3002554178237915,0.001991404453292489,188.0,89.0,671.0,671.0
245.0,0.3904782831668854,0.00024903909070417285,0.046277597546577454,0.0004057248297613114,0.25222474336624146,0.30855175852775574,0.0018128679366782308,188.0,90.0,669.0,669.0
246.0,0.406360387802124,0.0003194414312019944,0.0468171127140522,0.0006056518177501857,0.23717358708381653,0.30653566122055054,0.0021882541477680206,187.0,92.0,670.0,670.0
247.0,0.3543979227542877,0.0002974923700094223,0.049462124705314636,0.0007689438061788678,0.280079185962677,0.31229087710380554,0.002703391946852207,185.0,91.0,673.0,673.0
248.0,0.40283724665641785,0.00035179004771634936,0.04811862111091614,0.0007204263820312917,0.2449410855770111,0.3007008135318756,0.0023300517350435257,186.0,91.0,672.0,672.0
249.0,0.42009085416793823,0.00029512253240682185,0.04827389121055603,0.00046293114428408444,0.2287900596857071,0.29977792501449585,0.0023092362098395824,187.0,92.0,669.0,669.0
250.0,0.36834239959716797,0.00033106913906522095,0.049994729459285736,0.0007314071990549564,0.260436475276947,0.31797972321510315,0.0021841658744961023,186.0,92.0,671.0,671.0
251.0,0.35777145624160767,0.0002085370069835335,0.04853688180446625,0.0005930322222411633,0.2658131718635559,0.3241371214389801,0.0029397818725556135,185.0,92.0,670.0,670.0
252.0,0.3216227889060974,0.00024791076430119574,0.04992910474538803,0.0008348951814696193,0.2989252507686615,0.32594627141952515,0.0024937407579272985,184.0,91.0,673.0,673.0
253.0,0.35627394914627075,0.0002645161293912679,0.051029499620199203,0.0004119180084671825,0.26112261414527893,0.3278621435165405,0.0030354440677911043,186.0,91.0,670.0,670.0
254.0,0.3869406282901764,0.0002373822935624048,0.04810571298003197,0.00041307148057967424,0.25722840428352356,0.3033844530582428,0.003690378973260522,186.0,92.0,668.0,668.0
255.0,0.3529902994632721,0.0002924329019151628,0.04683024436235428,0.0005273072165437043,0.28016549348831177,0.3159708082675934,0.003223470412194729,190.0,93.0,664.0,664.0
256.0,0.3241894245147705,0.00037952270940877497,0.055569376796483994,0.0006466374034062028,0.2786497473716736,0.3358115255832672,0.004753796383738518,191.0,95.0,661.0,661.0
257.0,0.3658309876918793,0.00027777164359577,0.048492681235075,0.0004653443756978959,0.24684792757034302,0.3351464569568634,0.002938934601843357,189.0,94.0,665.0,665.0
258.0,0.38396644592285156,0.0006549243698827922,0.05953441560268402,0.0007568661239929497,0.25851738452911377,0.29305845499038696,0.003511531511321664,193.0,95.0,662.0,662.0
259.0,0.3274567723274231,0.00024718791246414185,0.04997289553284645,0.0004946909029968083,0.2912500500679016,0.32647860050201416,0.004099796060472727,189.0,93.0,665.0,665.0
260.0,0.3679216504096985,0.00027427496388554573,0.048815034329891205,0.0004394239222165197,0.26312822103500366,0.3174172639846802,0.0020041665993630886,187.0,90.0,670.0,670.0
261.0,0.3124905526638031,0.00036652450216934085,0.055289678275585175,0.0006028436473570764,0.2892777621746063,0.33662933111190796,0.005343293305486441,190.0,94.0,663.0,663.0
262.0,0.3761010468006134,0.0003832971560768783,0.047962963581085205,0.0006684225518256426,0.257211834192276,0.3143155872821808,0.0033568800427019596,191.0,96.0,662.0,662.0
263.0,0.3150513768196106,0.00027753968606702983,0.04563276469707489,0.0005704343784600496,0.2918716073036194,0.3431372046470642,0.0034591222647577524,190.0,94.0,664.0,664.0
264.0,0.3452463448047638,0.0003790879563894123,0.051400814205408096,0.0006494674016721547,0.2733568251132965,0.32437509298324585,0.0045923530124127865,191.0,96.0,661.0,661.0
265.0,0.3755599856376648,0.00040530122350901365,0.047503843903541565,0.000698805961292237,0.2630523443222046,0.3093854486942291,0.0033941830042749643,191.0,96.0,662.0,662.0
266.0,0.3848276138305664,0.00024090772785712034,0.04528847709298134,0.0003725699498318136,0.22912970185279846,0.33743155002593994,0.002709186403080821,189.0,96.0,663.0,663.0
267.0,0.4051113426685333,0.00022224322310648859,0.04080645367503166,0.00047443341463804245,0.23257087171077728,0.3188190758228302,0.001995642902329564,187.0,94.0,669.0,669.0
268.0,0.39249974489212036,0.0002623719919938594,0.04260572791099548,0.0005410303128883243,0.22563575208187103,0.33596447110176086,0.002490907208994031,189.0,96.0,665.0,665.0
269.0,0.39188724756240845,0.0002664260973688215,0.03943493217229843,0.0006165659287944436,0.2517727017402649,0.3129192590713501,0.0031028869561851025,191.0,97.0,663.0,663.0
270.0,0.4562608301639557,0.000246459647314623,0.03826459124684334,0.0005191973177716136,0.21645045280456543,0.28526031970977783,0.002998146926984191,189.0,94.0,670.0,670.0
271.0,0.3310600519180298,0.00021935605036560446,0.040543653070926666,0.0004902366199530661,0.2859099805355072,0.3390975892543793,0.002679207595065236,188.0,93.0,668.0,668.0
272.0,0.36868056654930115,0.00028017713339067996,0.04641687124967575,0.00042011242476291955,0.26501429080963135,0.3175194561481476,0.0016685088630765676,186.0,91.0,671.0,671.0
273.0,0.300476610660553,0.0003785202861763537,0.05902986600995064,0.0005672936094924808,0.2851790487766266,0.3482278883457184,0.0061408220790326595,190.0,96.0,661.0,661.0
274.0,0.31311407685279846,0.00024359422968700528,0.04838457703590393,0.00048755426541902125,0.29640993475914,0.33764928579330444,0.003710985416546464,188.0,95.0,664.0,664.0
275.0,0.3253270089626312,0.00018678260676097125,0.04785528406500816,0.00036726208054460585,0.2987491190433502,0.32499149441719055,0.002523063914850354,187.0,96.0,663.0,663.0
276.0,0.33150145411491394,0.00022919484763406217,0.04674739018082619,0.00045554136158898473,0.2826092839241028,0.33561083674430847,0.002846313640475273,187.0,95.0,665.0,665.0
277.0,0.36826005578041077,0.00024590923567302525,0.047516610473394394,0.000673644186463207,0.26965776085853577,0.31156137585639954,0.00208462867885828,182.0,92.0,673.0,673.0
278.0,0.34098538756370544,0.00026371944113634527,0.04379512369632721,0.00046679345541633666,0.2738170921802521,0.33755865693092346,0.003113213460892439,188.0,95.0,665.0,665.0
279.0,0.30440568923950195,0.0005763031076639891,0.07446111738681793,0.0007546828128397465,0.2907209098339081,0.3258484899997711,0.0032328383531421423,194.0,98.0,655.0,655.0
280.0,0.3520883619785309,0.0004613538330886513,0.05532679334282875,0.0005743459332734346,0.2530420124530792,0.3353714048862457,0.0031357777770608664,191.0,97.0,660.0,660.0
281.0,0.2991948425769806,0.0005417364300228655,0.07029535621404648,0.0005647551734000444,0.2929609715938568,0.33153149485588074,0.004910806659609079,192.0,99.0,655.0,655.0
282.0,0.32430899143218994,0.0002585595357231796,0.05241909623146057,0.00038005574606359005,0.2738870084285736,0.34477174282073975,0.003974562510848045,189.0,96.0,663.0,663.0
283.0,0.3343217074871063,0.00033397861989215016,0.05599059909582138,0.0004452285938896239,0.2617446780204773,0.3419308364391327,0.005233055911958218,189.0,97.0,662.0,662.0
284.0,0.31080302596092224,0.00018348271260038018,0.04717264696955681,0.0004105324624106288,0.2958184480667114,0.3439617156982422,0.0016501117497682571,178.0,88.0,678.0,678.0
285.0,0.264320433139801,0.00021890659991186112,0.04694461449980736,0.000454459193861112,0.3574591875076294,0.3275354206562042,0.003067028010264039,184.0,88.0,673.0,673.0
286.0,0.30391865968704224,0.00013735832180827856,0.04163242131471634,0.0003721718967426568,0.34954747557640076,0.2997601628303528,0.004631758201867342,183.0,88.0,679.0,679.0
287.0,0.30248430371284485,0.00032426611869595945,0.06593496352434158,0.0008119996055029333,0.30592599511146545,0.2699659466743469,0.05455254018306732,186.0,91.0,673.0,673.0
288.0,0.31087973713874817,0.0002697634627111256,0.04689248651266098,0.0008211976382881403,0.3792131543159485,0.2483743131160736,0.013549371622502804,182.0,88.0,676.0,676.0
289.0,0.22856545448303223,0.00020879834482911974,0.05146106705069542,0.0005504079163074493,0.3858497440814972,0.32482069730758667,0.008543791249394417,185.0,87.0,672.0,672.0
290.0,0.32845452427864075,0.000299605744658038,0.0638415589928627,0.0008224525372497737,0.3268125653266907,0.2610577642917633,0.018711552023887634,178.0,80.0,687.0,687.0
291.0,0.15835493803024292,0.0002237179724033922,0.09188331663608551,0.000367825326975435,0.4984064996242523,0.19766254723072052,0.05310114473104477,184.0,81.0,678.0,678.0
292.0,0.20921260118484497,0.0005107516190037131,0.10308711230754852,0.0005825166590511799,0.45639339089393616,0.14269597828388214,0.08751769363880157,182.0,80.0,677.0,677.0
293.0,0.06113704666495323,0.0007801126921549439,0.1512805074453354,0.00031904978095553815,0.0466715469956398,0.03627390414476395,0.7035378217697144,178.0,79.0,681.0,681.0
294.0,0.047161709517240524,0.0006842341390438378,0.14002835750579834,0.00024560309248045087,0.0376012921333313,0.031402282416820526,0.7428765296936035,183.0,78.0,676.0,676.0
295.0,0.04987119510769844,0.0007178695523180068,0.1773596853017807,0.0003789069887716323,0.06223642826080322,0.03913039341568947,0.6703054904937744,179.0,75.0,682.0,682.0
296.0,0.016673875972628593,0.0004678136028815061,0.14093050360679626,0.00020259102166164666,0.013012607581913471,0.013367393985390663,0.8153451681137085,176.0,73.0,690.0,690.0
297.0,0.015623524785041809,0.0004642632557079196,0.09730733186006546,0.00013615343777928501,0.008408289402723312,0.00659701693803072,0.8714634776115417,173.0,75.0,687.0,687.0
298.0,0.007137606386095285,0.00020003064128104597,0.08193757385015488,7.227874448290095e-05,0.0024383426643908024,0.003802991472184658,0.9044111371040344,178.0,80.0,679.0,679.0
299.0,0.015460928902029991,0.0001866555685410276,0.12315661460161209,0.00013547427079174668,0.007645502220839262,0.011243724264204502,0.8421711325645447,190.0,87.0,655.0,655.0
300.0,0.004301447421312332,6.416440010070801e-05,0.057376377284526825,2.7626994778984226e-05,0.0022893124260008335,0.003756617195904255,0.9321845173835754,194.0,91.0,647.0,647.0
301.0,0.011805811896920204,0.00024153893173206598,0.11020119488239288,0.0001017120957840234,0.007353746797889471,0.009076341055333614,0.8612197041511536,189.0,87.0,653.0,653.0
302.0,0.025695297867059708,0.00021421915153041482,0.1382901966571808,0.00028463100898079574,0.049637824296951294,0.035665515810251236,0.7502122521400452,184.0,80.0,664.0,664.0
303.0,0.020797107368707657,0.00016065126692410558,0.10739771276712418,0.00020018729264847934,0.021267810836434364,0.017392901703715324,0.8327836394309998,180.0,81.0,665.0,665.0
304.0,0.009368977509438992,8.565812458982691e-05,0.08067585527896881,6.0531488998094574e-05,0.00891286600381136,0.009968094527721405,0.8909279704093933,195.0,94.0,642.0,642.0
305.0,0.002808215795084834,2.5859984816634096e-05,0.057522911578416824,2.831552774296142e-05,0.002713040914386511,0.004551052115857601,0.9323505759239197,201.0,102.0,628.0,628.0
306.0,0.009509282186627388,0.00010389740782557055,0.08359147608280182,7.908185216365382e-05,0.008121499791741371,0.011726537719368935,0.8868682384490967,198.0,99.0,630.0,630.0
307.0,0.007323060184717178,8.373898162972182e-05,0.07715567201375961,5.63248286198359e-05,0.004093094263225794,0.006648675538599491,0.904639482498169,202.0,106.0,619.0,619.0
308.0,0.012258535251021385,8.262800838565454e-05,0.10105543583631516,0.00011392078886274248,0.025355642661452293,0.022024083882570267,0.8391097784042358,198.0,103.0,629.0,629.0
309.0,0.007835391908884048,7.304073369596153e-05,0.08965212851762772,5.522739593288861e-05,0.008986213244497776,0.011019843630492687,0.8823782205581665,201.0,102.0,629.0,629.0
310.0,0.011856057681143284,0.00011965203884756193,0.10158228874206543,6.459263386204839e-05,0.012925866059958935,0.012735673226416111,0.8607158660888672,197.0,98.0,637.0,637.0
311.0,0.014333062805235386,0.00011593686940614134,0.09343476593494415,8.281005284516141e-05,0.020441945642232895,0.017417553812265396,0.8541738986968994,199.0,102.0,628.0,628.0
312.0,0.01728455163538456,0.00020225437765475363,0.09821026027202606,0.0001825133222155273,0.015727190300822258,0.019846690818667412,0.8485465049743652,207.0,112.0,610.0,610.0
313.0,0.010688235983252525,0.00010759419819805771,0.11543053388595581,9.945600322680548e-05,0.016682365909218788,0.018374910578131676,0.8386169075965881,204.0,106.0,624.0,624.0
314.0,0.01568358764052391,0.00017066649161279202,0.09982191026210785,0.00014533591456711292,0.01859542913734913,0.016292428597807884,0.849290668964386,212.0,115.0,607.0,607.0
315.0,0.026840941980481148,0.00014987036411184818,0.13548460602760315,0.00017483280680608004,0.057459231466054916,0.04021916165947914,0.7396713495254517,211.0,113.0,609.0,609.0
316.0,0.021049058064818382,0.00014765930245630443,0.11241268366575241,0.00013206338917370886,0.028565604239702225,0.02378361113369465,0.8139092922210693,212.0,114.0,610.0,610.0
317.0,0.018592307344079018,0.00013368853251449764,0.12445122748613358,0.00012579781468957663,0.03471552953124046,0.026933321729302406,0.795048177242279,210.0,112.0,613.0,613.0
318.0,0.03539568558335304,0.0003637665358837694,0.15044346451759338,0.0001584469573572278,0.04776583984494209,0.03611915558576584,0.7297536730766296,215.0,115.0,607.0,607.0
319.0,0.032133422791957855,0.0001411619014106691,0.13819599151611328,0.00014401308726519346,0.04754561185836792,0.04112599417567253,0.7407138347625732,219.0,118.0,598.0,598.0
320.0,0.026074744760990143,0.0006044534384272993,0.1432052105665207,0.00017545043374411762,0.026446757838129997,0.02593914605677128,0.7775542140007019,214.0,114.0,608.0,608.0
